"id","song","which_mistuned","mistuning","file","abs_mistuning","mistuning_direction","dummy_mistuning_direction","ranef_song_dummymistuning_direction","ranef_song_Intercept","linear_predictor_sans_ranef","linear_predictor_with_ranef","discrimination","difficulty_sans_ranef","difficulty_with_ranef","guessing","inattention"
"270","ClaraBerryAndWooldog_AirTraffic","2","-15","stim-650.mp3","15","Flat","0","-0.627238","1.22204","-2.37842","-1.15638","1.3997","1.69923","0.826159","0.5","0.983472"
"271","ClaraBerryAndWooldog_AirTraffic","1","-20","stim-651.mp3","20","Flat","0","-0.627238","1.22204","-2.12405","-0.902008","1.3997","1.5175","0.644428","0.5","0.983472"
"272","ClaraBerryAndWooldog_AirTraffic","2","-20","stim-652.mp3","20","Flat","0","-0.627238","1.22204","-2.12405","-0.902008","1.3997","1.5175","0.644428","0.5","0.983472"
"273","ClaraBerryAndWooldog_AirTraffic","1","-25","stim-653.mp3","25","Flat","0","-0.627238","1.22204","-1.86968","-0.647639","1.3997","1.33577","0.462697","0.5","0.983472"
"274","ClaraBerryAndWooldog_AirTraffic","2","-25","stim-654.mp3","25","Flat","0","-0.627238","1.22204","-1.86968","-0.647639","1.3997","1.33577","0.462697","0.5","0.983472"
"275","ClaraBerryAndWooldog_AirTraffic","1","-30","stim-655.mp3","30","Flat","0","-0.627238","1.22204","-1.61531","-0.39327","1.3997","1.15404","0.280967","0.5","0.983472"
"276","ClaraBerryAndWooldog_AirTraffic","2","-30","stim-656.mp3","30","Flat","0","-0.627238","1.22204","-1.61531","-0.39327","1.3997","1.15404","0.280967","0.5","0.983472"
"277","ClaraBerryAndWooldog_AirTraffic","1","-35","stim-657.mp3","35","Flat","0","-0.627238","1.22204","-1.36094","-0.138901","1.3997","0.972306","0.0992363","0.5","0.983472"
"278","ClaraBerryAndWooldog_AirTraffic","2","-35","stim-658.mp3","35","Flat","0","-0.627238","1.22204","-1.36094","-0.138901","1.3997","0.972306","0.0992363","0.5","0.983472"
"279","ClaraBerryAndWooldog_AirTraffic","1","-40","stim-659.mp3","40","Flat","0","-0.627238","1.22204","-1.10657","0.115467","1.3997","0.790575","-0.0824942","0.5","0.983472"
"280","ClaraBerryAndWooldog_AirTraffic","2","-40","stim-660.mp3","40","Flat","0","-0.627238","1.22204","-1.10657","0.115467","1.3997","0.790575","-0.0824942","0.5","0.983472"
"281","ClaraBerryAndWooldog_AirTraffic","1","-45","stim-661.mp3","45","Flat","0","-0.627238","1.22204","-0.852202","0.369836","1.3997","0.608845","-0.264225","0.5","0.983472"
"282","ClaraBerryAndWooldog_AirTraffic","2","-45","stim-662.mp3","45","Flat","0","-0.627238","1.22204","-0.852202","0.369836","1.3997","0.608845","-0.264225","0.5","0.983472"
"283","ClaraBerryAndWooldog_AirTraffic","1","-50","stim-663.mp3","50","Flat","0","-0.627238","1.22204","-0.597833","0.624205","1.3997","0.427114","-0.445955","0.5","0.983472"
"284","ClaraBerryAndWooldog_AirTraffic","2","-50","stim-664.mp3","50","Flat","0","-0.627238","1.22204","-0.597833","0.624205","1.3997","0.427114","-0.445955","0.5","0.983472"
"285","ClaraBerryAndWooldog_AirTraffic","1","-55","stim-665.mp3","55","Flat","0","-0.627238","1.22204","-0.343464","0.878574","1.3997","0.245384","-0.627686","0.5","0.983472"
"286","ClaraBerryAndWooldog_AirTraffic","2","-55","stim-666.mp3","55","Flat","0","-0.627238","1.22204","-0.343464","0.878574","1.3997","0.245384","-0.627686","0.5","0.983472"
"287","ClaraBerryAndWooldog_AirTraffic","1","-60","stim-667.mp3","60","Flat","0","-0.627238","1.22204","-0.0890955","1.13294","1.3997","0.0636531","-0.809416","0.5","0.983472"
"288","ClaraBerryAndWooldog_AirTraffic","2","-60","stim-668.mp3","60","Flat","0","-0.627238","1.22204","-0.0890955","1.13294","1.3997","0.0636531","-0.809416","0.5","0.983472"
"289","ClaraBerryAndWooldog_AirTraffic","1","-65","stim-669.mp3","65","Flat","0","-0.627238","1.22204","0.165273","1.38731","1.3997","-0.118077","-0.991147","0.5","0.983472"
"290","ClaraBerryAndWooldog_AirTraffic","2","-65","stim-670.mp3","65","Flat","0","-0.627238","1.22204","0.165273","1.38731","1.3997","-0.118077","-0.991147","0.5","0.983472"
"291","ClaraBerryAndWooldog_AirTraffic","1","-70","stim-671.mp3","70","Flat","0","-0.627238","1.22204","0.419642","1.64168","1.3997","-0.299808","-1.17288","0.5","0.983472"
"292","ClaraBerryAndWooldog_AirTraffic","2","-70","stim-672.mp3","70","Flat","0","-0.627238","1.22204","0.419642","1.64168","1.3997","-0.299808","-1.17288","0.5","0.983472"
"293","ClaraBerryAndWooldog_AirTraffic","1","-75","stim-673.mp3","75","Flat","0","-0.627238","1.22204","0.674011","1.89605","1.3997","-0.481539","-1.35461","0.5","0.983472"
"294","ClaraBerryAndWooldog_AirTraffic","2","-75","stim-674.mp3","75","Flat","0","-0.627238","1.22204","0.674011","1.89605","1.3997","-0.481539","-1.35461","0.5","0.983472"
"295","ClaraBerryAndWooldog_AirTraffic","1","-80","stim-675.mp3","80","Flat","0","-0.627238","1.22204","0.92838","2.15042","1.3997","-0.663269","-1.53634","0.5","0.983472"
"296","ClaraBerryAndWooldog_AirTraffic","2","-80","stim-676.mp3","80","Flat","0","-0.627238","1.22204","0.92838","2.15042","1.3997","-0.663269","-1.53634","0.5","0.983472"
"297","ClaraBerryAndWooldog_AirTraffic","1","-85","stim-677.mp3","85","Flat","0","-0.627238","1.22204","1.18275","2.40479","1.3997","-0.845","-1.71807","0.5","0.983472"
"298","ClaraBerryAndWooldog_AirTraffic","2","-85","stim-678.mp3","85","Flat","0","-0.627238","1.22204","1.18275","2.40479","1.3997","-0.845","-1.71807","0.5","0.983472"
"299","ClaraBerryAndWooldog_AirTraffic","1","-90","stim-679.mp3","90","Flat","0","-0.627238","1.22204","1.43712","2.65916","1.3997","-1.02673","-1.8998","0.5","0.983472"
"300","ClaraBerryAndWooldog_AirTraffic","2","-90","stim-680.mp3","90","Flat","0","-0.627238","1.22204","1.43712","2.65916","1.3997","-1.02673","-1.8998","0.5","0.983472"
"301","ClaraBerryAndWooldog_AirTraffic","1","-95","stim-681.mp3","95","Flat","0","-0.627238","1.22204","1.69149","2.91353","1.3997","-1.20846","-2.08153","0.5","0.983472"
"302","ClaraBerryAndWooldog_AirTraffic","2","-95","stim-682.mp3","95","Flat","0","-0.627238","1.22204","1.69149","2.91353","1.3997","-1.20846","-2.08153","0.5","0.983472"
"303","ClaraBerryAndWooldog_AirTraffic","1","-100","stim-683.mp3","100","Flat","0","-0.627238","1.22204","1.94586","3.16789","1.3997","-1.39019","-2.26326","0.5","0.983472"
"304","ClaraBerryAndWooldog_AirTraffic","2","-100","stim-684.mp3","100","Flat","0","-0.627238","1.22204","1.94586","3.16789","1.3997","-1.39019","-2.26326","0.5","0.983472"
"305","ClaraBerryAndWooldog_Stella_B","1","10","stim-761.mp3","10","Sharp","1","0.21387","-0.184615","-2.63278","-2.60353","1.3997","1.88096","1.86006","0.5","0.983472"
"306","ClaraBerryAndWooldog_Stella_B","2","10","stim-762.mp3","10","Sharp","1","0.21387","-0.184615","-2.63278","-2.60353","1.3997","1.88096","1.86006","0.5","0.983472"
"307","ClaraBerryAndWooldog_Stella_B","1","15","stim-763.mp3","15","Sharp","1","0.21387","-0.184615","-2.37842","-2.34916","1.3997","1.69923","1.67833","0.5","0.983472"
"308","ClaraBerryAndWooldog_Stella_B","2","15","stim-764.mp3","15","Sharp","1","0.21387","-0.184615","-2.37842","-2.34916","1.3997","1.69923","1.67833","0.5","0.983472"
"309","ClaraBerryAndWooldog_Stella_B","1","20","stim-765.mp3","20","Sharp","1","0.21387","-0.184615","-2.12405","-2.09479","1.3997","1.5175","1.4966","0.5","0.983472"
"310","ClaraBerryAndWooldog_Stella_B","2","20","stim-766.mp3","20","Sharp","1","0.21387","-0.184615","-2.12405","-2.09479","1.3997","1.5175","1.4966","0.5","0.983472"
"311","ClaraBerryAndWooldog_Stella_B","1","25","stim-767.mp3","25","Sharp","1","0.21387","-0.184615","-1.86968","-1.84042","1.3997","1.33577","1.31487","0.5","0.983472"
"312","ClaraBerryAndWooldog_Stella_B","2","25","stim-768.mp3","25","Sharp","1","0.21387","-0.184615","-1.86968","-1.84042","1.3997","1.33577","1.31487","0.5","0.983472"
"313","ClaraBerryAndWooldog_Stella_B","1","30","stim-769.mp3","30","Sharp","1","0.21387","-0.184615","-1.61531","-1.58605","1.3997","1.15404","1.13314","0.5","0.983472"
"314","ClaraBerryAndWooldog_Stella_B","2","30","stim-770.mp3","30","Sharp","1","0.21387","-0.184615","-1.61531","-1.58605","1.3997","1.15404","1.13314","0.5","0.983472"
"315","ClaraBerryAndWooldog_Stella_B","1","35","stim-771.mp3","35","Sharp","1","0.21387","-0.184615","-1.36094","-1.33168","1.3997","0.972306","0.951405","0.5","0.983472"
"316","ClaraBerryAndWooldog_Stella_B","2","35","stim-772.mp3","35","Sharp","1","0.21387","-0.184615","-1.36094","-1.33168","1.3997","0.972306","0.951405","0.5","0.983472"
"317","ClaraBerryAndWooldog_Stella_B","1","40","stim-773.mp3","40","Sharp","1","0.21387","-0.184615","-1.10657","-1.07732","1.3997","0.790575","0.769674","0.5","0.983472"
"318","ClaraBerryAndWooldog_Stella_B","2","40","stim-774.mp3","40","Sharp","1","0.21387","-0.184615","-1.10657","-1.07732","1.3997","0.790575","0.769674","0.5","0.983472"
"319","ClaraBerryAndWooldog_Stella_B","1","45","stim-775.mp3","45","Sharp","1","0.21387","-0.184615","-0.852202","-0.822947","1.3997","0.608845","0.587944","0.5","0.983472"
"320","ClaraBerryAndWooldog_Stella_B","2","45","stim-776.mp3","45","Sharp","1","0.21387","-0.184615","-0.852202","-0.822947","1.3997","0.608845","0.587944","0.5","0.983472"
"321","ClaraBerryAndWooldog_Stella_B","1","50","stim-777.mp3","50","Sharp","1","0.21387","-0.184615","-0.597833","-0.568578","1.3997","0.427114","0.406213","0.5","0.983472"
"322","ClaraBerryAndWooldog_Stella_B","2","50","stim-778.mp3","50","Sharp","1","0.21387","-0.184615","-0.597833","-0.568578","1.3997","0.427114","0.406213","0.5","0.983472"
"323","ClaraBerryAndWooldog_Stella_B","1","55","stim-779.mp3","55","Sharp","1","0.21387","-0.184615","-0.343464","-0.314209","1.3997","0.245384","0.224482","0.5","0.983472"
"324","ClaraBerryAndWooldog_Stella_B","2","55","stim-780.mp3","55","Sharp","1","0.21387","-0.184615","-0.343464","-0.314209","1.3997","0.245384","0.224482","0.5","0.983472"
"325","ClaraBerryAndWooldog_Stella_B","1","60","stim-781.mp3","60","Sharp","1","0.21387","-0.184615","-0.0890955","-0.05984","1.3997","0.0636531","0.0427519","0.5","0.983472"
"326","ClaraBerryAndWooldog_Stella_B","2","60","stim-782.mp3","60","Sharp","1","0.21387","-0.184615","-0.0890955","-0.05984","1.3997","0.0636531","0.0427519","0.5","0.983472"
"327","ClaraBerryAndWooldog_Stella_B","1","65","stim-783.mp3","65","Sharp","1","0.21387","-0.184615","0.165273","0.194529","1.3997","-0.118077","-0.138979","0.5","0.983472"
"328","ClaraBerryAndWooldog_Stella_B","2","65","stim-784.mp3","65","Sharp","1","0.21387","-0.184615","0.165273","0.194529","1.3997","-0.118077","-0.138979","0.5","0.983472"
"329","ClaraBerryAndWooldog_Stella_B","1","70","stim-785.mp3","70","Sharp","1","0.21387","-0.184615","0.419642","0.448898","1.3997","-0.299808","-0.320709","0.5","0.983472"
"330","ClaraBerryAndWooldog_Stella_B","2","70","stim-786.mp3","70","Sharp","1","0.21387","-0.184615","0.419642","0.448898","1.3997","-0.299808","-0.320709","0.5","0.983472"
"331","ClaraBerryAndWooldog_Stella_B","1","75","stim-787.mp3","75","Sharp","1","0.21387","-0.184615","0.674011","0.703267","1.3997","-0.481539","-0.50244","0.5","0.983472"
"332","ClaraBerryAndWooldog_Stella_B","2","75","stim-788.mp3","75","Sharp","1","0.21387","-0.184615","0.674011","0.703267","1.3997","-0.481539","-0.50244","0.5","0.983472"
"333","ClaraBerryAndWooldog_Stella_B","1","80","stim-789.mp3","80","Sharp","1","0.21387","-0.184615","0.92838","0.957636","1.3997","-0.663269","-0.68417","0.5","0.983472"
"334","ClaraBerryAndWooldog_Stella_B","2","80","stim-790.mp3","80","Sharp","1","0.21387","-0.184615","0.92838","0.957636","1.3997","-0.663269","-0.68417","0.5","0.983472"
"335","ClaraBerryAndWooldog_Stella_B","1","85","stim-791.mp3","85","Sharp","1","0.21387","-0.184615","1.18275","1.212","1.3997","-0.845","-0.865901","0.5","0.983472"
"336","ClaraBerryAndWooldog_Stella_B","2","85","stim-792.mp3","85","Sharp","1","0.21387","-0.184615","1.18275","1.212","1.3997","-0.845","-0.865901","0.5","0.983472"
"337","ClaraBerryAndWooldog_Stella_B","1","90","stim-793.mp3","90","Sharp","1","0.21387","-0.184615","1.43712","1.46637","1.3997","-1.02673","-1.04763","0.5","0.983472"
"338","ClaraBerryAndWooldog_Stella_B","2","90","stim-794.mp3","90","Sharp","1","0.21387","-0.184615","1.43712","1.46637","1.3997","-1.02673","-1.04763","0.5","0.983472"
"339","ClaraBerryAndWooldog_Stella_B","1","95","stim-795.mp3","95","Sharp","1","0.21387","-0.184615","1.69149","1.72074","1.3997","-1.20846","-1.22936","0.5","0.983472"
"340","ClaraBerryAndWooldog_Stella_B","2","95","stim-796.mp3","95","Sharp","1","0.21387","-0.184615","1.69149","1.72074","1.3997","-1.20846","-1.22936","0.5","0.983472"
"341","ClaraBerryAndWooldog_Stella_B","1","100","stim-797.mp3","100","Sharp","1","0.21387","-0.184615","1.94586","1.97511","1.3997","-1.39019","-1.41109","0.5","0.983472"
"342","ClaraBerryAndWooldog_Stella_B","2","100","stim-798.mp3","100","Sharp","1","0.21387","-0.184615","1.94586","1.97511","1.3997","-1.39019","-1.41109","0.5","0.983472"
"343","ClaraBerryAndWooldog_Stella_B","1","-10","stim-799.mp3","10","Flat","0","0.21387","-0.184615","-2.63278","-2.8174","1.3997","1.88096","2.01285","0.5","0.983472"
"344","ClaraBerryAndWooldog_Stella_B","2","-10","stim-800.mp3","10","Flat","0","0.21387","-0.184615","-2.63278","-2.8174","1.3997","1.88096","2.01285","0.5","0.983472"
"345","ClaraBerryAndWooldog_Stella_B","1","-15","stim-801.mp3","15","Flat","0","0.21387","-0.184615","-2.37842","-2.56303","1.3997","1.69923","1.83112","0.5","0.983472"
"346","ClaraBerryAndWooldog_Stella_B","2","-15","stim-802.mp3","15","Flat","0","0.21387","-0.184615","-2.37842","-2.56303","1.3997","1.69923","1.83112","0.5","0.983472"
"347","ClaraBerryAndWooldog_Stella_B","1","-20","stim-803.mp3","20","Flat","0","0.21387","-0.184615","-2.12405","-2.30866","1.3997","1.5175","1.64939","0.5","0.983472"
"348","ClaraBerryAndWooldog_Stella_B","2","-20","stim-804.mp3","20","Flat","0","0.21387","-0.184615","-2.12405","-2.30866","1.3997","1.5175","1.64939","0.5","0.983472"
"349","ClaraBerryAndWooldog_Stella_B","1","-25","stim-805.mp3","25","Flat","0","0.21387","-0.184615","-1.86968","-2.05429","1.3997","1.33577","1.46766","0.5","0.983472"
"350","ClaraBerryAndWooldog_Stella_B","2","-25","stim-806.mp3","25","Flat","0","0.21387","-0.184615","-1.86968","-2.05429","1.3997","1.33577","1.46766","0.5","0.983472"
"351","ClaraBerryAndWooldog_Stella_B","1","-30","stim-807.mp3","30","Flat","0","0.21387","-0.184615","-1.61531","-1.79992","1.3997","1.15404","1.28593","0.5","0.983472"
"352","ClaraBerryAndWooldog_Stella_B","2","-30","stim-808.mp3","30","Flat","0","0.21387","-0.184615","-1.61531","-1.79992","1.3997","1.15404","1.28593","0.5","0.983472"
"353","ClaraBerryAndWooldog_Stella_B","1","-35","stim-809.mp3","35","Flat","0","0.21387","-0.184615","-1.36094","-1.54555","1.3997","0.972306","1.1042","0.5","0.983472"
"354","ClaraBerryAndWooldog_Stella_B","2","-35","stim-810.mp3","35","Flat","0","0.21387","-0.184615","-1.36094","-1.54555","1.3997","0.972306","1.1042","0.5","0.983472"
"355","ClaraBerryAndWooldog_Stella_B","1","-40","stim-811.mp3","40","Flat","0","0.21387","-0.184615","-1.10657","-1.29119","1.3997","0.790575","0.922471","0.5","0.983472"
"356","ClaraBerryAndWooldog_Stella_B","2","-40","stim-812.mp3","40","Flat","0","0.21387","-0.184615","-1.10657","-1.29119","1.3997","0.790575","0.922471","0.5","0.983472"
"357","ClaraBerryAndWooldog_Stella_B","1","-45","stim-813.mp3","45","Flat","0","0.21387","-0.184615","-0.852202","-1.03682","1.3997","0.608845","0.74074","0.5","0.983472"
"358","ClaraBerryAndWooldog_Stella_B","2","-45","stim-814.mp3","45","Flat","0","0.21387","-0.184615","-0.852202","-1.03682","1.3997","0.608845","0.74074","0.5","0.983472"
"359","ClaraBerryAndWooldog_Stella_B","1","-50","stim-815.mp3","50","Flat","0","0.21387","-0.184615","-0.597833","-0.782448","1.3997","0.427114","0.55901","0.5","0.983472"
"360","ClaraBerryAndWooldog_Stella_B","2","-50","stim-816.mp3","50","Flat","0","0.21387","-0.184615","-0.597833","-0.782448","1.3997","0.427114","0.55901","0.5","0.983472"
"361","ClaraBerryAndWooldog_Stella_B","1","-55","stim-817.mp3","55","Flat","0","0.21387","-0.184615","-0.343464","-0.528079","1.3997","0.245384","0.377279","0.5","0.983472"
"362","ClaraBerryAndWooldog_Stella_B","2","-55","stim-818.mp3","55","Flat","0","0.21387","-0.184615","-0.343464","-0.528079","1.3997","0.245384","0.377279","0.5","0.983472"
"363","ClaraBerryAndWooldog_Stella_B","1","-60","stim-819.mp3","60","Flat","0","0.21387","-0.184615","-0.0890955","-0.27371","1.3997","0.0636531","0.195549","0.5","0.983472"
"364","ClaraBerryAndWooldog_Stella_B","2","-60","stim-820.mp3","60","Flat","0","0.21387","-0.184615","-0.0890955","-0.27371","1.3997","0.0636531","0.195549","0.5","0.983472"
"365","ClaraBerryAndWooldog_Stella_B","1","-65","stim-821.mp3","65","Flat","0","0.21387","-0.184615","0.165273","-0.0193415","1.3997","-0.118077","0.0138183","0.5","0.983472"
"366","ClaraBerryAndWooldog_Stella_B","2","-65","stim-822.mp3","65","Flat","0","0.21387","-0.184615","0.165273","-0.0193415","1.3997","-0.118077","0.0138183","0.5","0.983472"
"367","ClaraBerryAndWooldog_Stella_B","1","-70","stim-823.mp3","70","Flat","0","0.21387","-0.184615","0.419642","0.235027","1.3997","-0.299808","-0.167912","0.5","0.983472"
"368","ClaraBerryAndWooldog_Stella_B","2","-70","stim-824.mp3","70","Flat","0","0.21387","-0.184615","0.419642","0.235027","1.3997","-0.299808","-0.167912","0.5","0.983472"
"369","ClaraBerryAndWooldog_Stella_B","1","-75","stim-825.mp3","75","Flat","0","0.21387","-0.184615","0.674011","0.489396","1.3997","-0.481539","-0.349643","0.5","0.983472"
"370","ClaraBerryAndWooldog_Stella_B","2","-75","stim-826.mp3","75","Flat","0","0.21387","-0.184615","0.674011","0.489396","1.3997","-0.481539","-0.349643","0.5","0.983472"
"371","ClaraBerryAndWooldog_Stella_B","1","-80","stim-827.mp3","80","Flat","0","0.21387","-0.184615","0.92838","0.743765","1.3997","-0.663269","-0.531373","0.5","0.983472"
"372","ClaraBerryAndWooldog_Stella_B","2","-80","stim-828.mp3","80","Flat","0","0.21387","-0.184615","0.92838","0.743765","1.3997","-0.663269","-0.531373","0.5","0.983472"
"373","ClaraBerryAndWooldog_Stella_B","1","-85","stim-829.mp3","85","Flat","0","0.21387","-0.184615","1.18275","0.998134","1.3997","-0.845","-0.713104","0.5","0.983472"
"374","ClaraBerryAndWooldog_Stella_B","2","-85","stim-830.mp3","85","Flat","0","0.21387","-0.184615","1.18275","0.998134","1.3997","-0.845","-0.713104","0.5","0.983472"
"375","ClaraBerryAndWooldog_Stella_B","1","-90","stim-831.mp3","90","Flat","0","0.21387","-0.184615","1.43712","1.2525","1.3997","-1.02673","-0.894834","0.5","0.983472"
"376","ClaraBerryAndWooldog_Stella_B","2","-90","stim-832.mp3","90","Flat","0","0.21387","-0.184615","1.43712","1.2525","1.3997","-1.02673","-0.894834","0.5","0.983472"
"377","ClaraBerryAndWooldog_Stella_B","1","-95","stim-833.mp3","95","Flat","0","0.21387","-0.184615","1.69149","1.50687","1.3997","-1.20846","-1.07657","0.5","0.983472"
"378","ClaraBerryAndWooldog_Stella_B","2","-95","stim-834.mp3","95","Flat","0","0.21387","-0.184615","1.69149","1.50687","1.3997","-1.20846","-1.07657","0.5","0.983472"
"379","ClaraBerryAndWooldog_Stella_B","1","-100","stim-835.mp3","100","Flat","0","0.21387","-0.184615","1.94586","1.76124","1.3997","-1.39019","-1.2583","0.5","0.983472"
"380","ClaraBerryAndWooldog_Stella_B","2","-100","stim-836.mp3","100","Flat","0","0.21387","-0.184615","1.94586","1.76124","1.3997","-1.39019","-1.2583","0.5","0.983472"
"381","ClaraBerryAndWooldog_WaltzForMyVictims","1","10","stim-913.mp3","10","Sharp","1","-0.620131","1.05683","-2.63278","-2.19609","1.3997","1.88096","1.56897","0.5","0.983472"
"382","ClaraBerryAndWooldog_WaltzForMyVictims","2","10","stim-914.mp3","10","Sharp","1","-0.620131","1.05683","-2.63278","-2.19609","1.3997","1.88096","1.56897","0.5","0.983472"
"383","ClaraBerryAndWooldog_WaltzForMyVictims","1","15","stim-915.mp3","15","Sharp","1","-0.620131","1.05683","-2.37842","-1.94172","1.3997","1.69923","1.38724","0.5","0.983472"
"384","ClaraBerryAndWooldog_WaltzForMyVictims","2","15","stim-916.mp3","15","Sharp","1","-0.620131","1.05683","-2.37842","-1.94172","1.3997","1.69923","1.38724","0.5","0.983472"
"385","ClaraBerryAndWooldog_WaltzForMyVictims","1","20","stim-917.mp3","20","Sharp","1","-0.620131","1.05683","-2.12405","-1.68735","1.3997","1.5175","1.2055","0.5","0.983472"
"386","ClaraBerryAndWooldog_WaltzForMyVictims","2","20","stim-918.mp3","20","Sharp","1","-0.620131","1.05683","-2.12405","-1.68735","1.3997","1.5175","1.2055","0.5","0.983472"
"387","ClaraBerryAndWooldog_WaltzForMyVictims","1","25","stim-919.mp3","25","Sharp","1","-0.620131","1.05683","-1.86968","-1.43298","1.3997","1.33577","1.02377","0.5","0.983472"
"388","ClaraBerryAndWooldog_WaltzForMyVictims","2","25","stim-920.mp3","25","Sharp","1","-0.620131","1.05683","-1.86968","-1.43298","1.3997","1.33577","1.02377","0.5","0.983472"
"389","ClaraBerryAndWooldog_WaltzForMyVictims","1","30","stim-921.mp3","30","Sharp","1","-0.620131","1.05683","-1.61531","-1.17861","1.3997","1.15404","0.842043","0.5","0.983472"
"390","ClaraBerryAndWooldog_WaltzForMyVictims","2","30","stim-922.mp3","30","Sharp","1","-0.620131","1.05683","-1.61531","-1.17861","1.3997","1.15404","0.842043","0.5","0.983472"
"391","ClaraBerryAndWooldog_WaltzForMyVictims","1","35","stim-923.mp3","35","Sharp","1","-0.620131","1.05683","-1.36094","-0.924242","1.3997","0.972306","0.660313","0.5","0.983472"
"392","ClaraBerryAndWooldog_WaltzForMyVictims","2","35","stim-924.mp3","35","Sharp","1","-0.620131","1.05683","-1.36094","-0.924242","1.3997","0.972306","0.660313","0.5","0.983472"
"393","ClaraBerryAndWooldog_WaltzForMyVictims","1","40","stim-925.mp3","40","Sharp","1","-0.620131","1.05683","-1.10657","-0.669873","1.3997","0.790575","0.478582","0.5","0.983472"
"394","ClaraBerryAndWooldog_WaltzForMyVictims","2","40","stim-926.mp3","40","Sharp","1","-0.620131","1.05683","-1.10657","-0.669873","1.3997","0.790575","0.478582","0.5","0.983472"
"395","ClaraBerryAndWooldog_WaltzForMyVictims","1","45","stim-927.mp3","45","Sharp","1","-0.620131","1.05683","-0.852202","-0.415505","1.3997","0.608845","0.296852","0.5","0.983472"
"396","ClaraBerryAndWooldog_WaltzForMyVictims","2","45","stim-928.mp3","45","Sharp","1","-0.620131","1.05683","-0.852202","-0.415505","1.3997","0.608845","0.296852","0.5","0.983472"
"397","ClaraBerryAndWooldog_WaltzForMyVictims","1","50","stim-929.mp3","50","Sharp","1","-0.620131","1.05683","-0.597833","-0.161136","1.3997","0.427114","0.115121","0.5","0.983472"
"398","ClaraBerryAndWooldog_WaltzForMyVictims","2","50","stim-930.mp3","50","Sharp","1","-0.620131","1.05683","-0.597833","-0.161136","1.3997","0.427114","0.115121","0.5","0.983472"
"399","ClaraBerryAndWooldog_WaltzForMyVictims","1","55","stim-931.mp3","55","Sharp","1","-0.620131","1.05683","-0.343464","0.0932333","1.3997","0.245384","-0.0666093","0.5","0.983472"
"400","ClaraBerryAndWooldog_WaltzForMyVictims","2","55","stim-932.mp3","55","Sharp","1","-0.620131","1.05683","-0.343464","0.0932333","1.3997","0.245384","-0.0666093","0.5","0.983472"
"401","ClaraBerryAndWooldog_WaltzForMyVictims","1","60","stim-933.mp3","60","Sharp","1","-0.620131","1.05683","-0.0890955","0.347602","1.3997","0.0636531","-0.24834","0.5","0.983472"
"402","ClaraBerryAndWooldog_WaltzForMyVictims","2","60","stim-934.mp3","60","Sharp","1","-0.620131","1.05683","-0.0890955","0.347602","1.3997","0.0636531","-0.24834","0.5","0.983472"
"403","ClaraBerryAndWooldog_WaltzForMyVictims","1","65","stim-935.mp3","65","Sharp","1","-0.620131","1.05683","0.165273","0.601971","1.3997","-0.118077","-0.43007","0.5","0.983472"
"404","ClaraBerryAndWooldog_WaltzForMyVictims","2","65","stim-936.mp3","65","Sharp","1","-0.620131","1.05683","0.165273","0.601971","1.3997","-0.118077","-0.43007","0.5","0.983472"
"405","ClaraBerryAndWooldog_WaltzForMyVictims","1","70","stim-937.mp3","70","Sharp","1","-0.620131","1.05683","0.419642","0.85634","1.3997","-0.299808","-0.611801","0.5","0.983472"
"406","ClaraBerryAndWooldog_WaltzForMyVictims","2","70","stim-938.mp3","70","Sharp","1","-0.620131","1.05683","0.419642","0.85634","1.3997","-0.299808","-0.611801","0.5","0.983472"
"407","ClaraBerryAndWooldog_WaltzForMyVictims","1","75","stim-939.mp3","75","Sharp","1","-0.620131","1.05683","0.674011","1.11071","1.3997","-0.481539","-0.793532","0.5","0.983472"
"408","ClaraBerryAndWooldog_WaltzForMyVictims","2","75","stim-940.mp3","75","Sharp","1","-0.620131","1.05683","0.674011","1.11071","1.3997","-0.481539","-0.793532","0.5","0.983472"
"409","ClaraBerryAndWooldog_WaltzForMyVictims","1","80","stim-941.mp3","80","Sharp","1","-0.620131","1.05683","0.92838","1.36508","1.3997","-0.663269","-0.975262","0.5","0.983472"
"410","ClaraBerryAndWooldog_WaltzForMyVictims","2","80","stim-942.mp3","80","Sharp","1","-0.620131","1.05683","0.92838","1.36508","1.3997","-0.663269","-0.975262","0.5","0.983472"
"411","ClaraBerryAndWooldog_WaltzForMyVictims","1","85","stim-943.mp3","85","Sharp","1","-0.620131","1.05683","1.18275","1.61945","1.3997","-0.845","-1.15699","0.5","0.983472"
"412","ClaraBerryAndWooldog_WaltzForMyVictims","2","85","stim-944.mp3","85","Sharp","1","-0.620131","1.05683","1.18275","1.61945","1.3997","-0.845","-1.15699","0.5","0.983472"
"413","ClaraBerryAndWooldog_WaltzForMyVictims","1","90","stim-945.mp3","90","Sharp","1","-0.620131","1.05683","1.43712","1.87382","1.3997","-1.02673","-1.33872","0.5","0.983472"
"414","ClaraBerryAndWooldog_WaltzForMyVictims","2","90","stim-946.mp3","90","Sharp","1","-0.620131","1.05683","1.43712","1.87382","1.3997","-1.02673","-1.33872","0.5","0.983472"
"415","ClaraBerryAndWooldog_WaltzForMyVictims","1","95","stim-947.mp3","95","Sharp","1","-0.620131","1.05683","1.69149","2.12818","1.3997","-1.20846","-1.52045","0.5","0.983472"
